Frame,Result,H,S,C,I,Boost,SPHY,Accepted,Sig,TS
620,000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000,0.9521,0.996,0.9,0.044,10.3251,97.2276,✅,096335d8bc4bac67,2026-01-18T22:27:03.586981
622,011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9858,0.9576,0.9,0.0282,7.4098,95.1869,✅,e28859e8ddd25c86,2026-01-18T22:27:03.587917
623,111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9647,0.9824,0.9,0.0177,5.0766,93.5536,✅,183a33e12ecbb582,2026-01-18T22:27:03.588620
621,000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9938,0.9783,0.9,0.0155,4.7337,93.3136,✅,bccf2a4de6853089,2026-01-18T22:27:03.587660
624,000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9809,0.9664,0.9,0.0145,4.4702,93.1292,✅,fef5d3648270c15e,2026-01-18T22:27:03.596764
627,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000,0.9655,0.9988,0.9,0.0333,8.3239,95.8267,✅,9cec2f2a2aa456b0,2026-01-18T22:27:03.598837
625,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000,0.9786,0.9506,0.9,0.028,7.3366,95.1356,✅,ba7a350c727b0856,2026-01-18T22:27:03.596901
628,000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9958,0.9702,0.9,0.0256,6.9207,94.8445,✅,87f4fa13f40105e4,2026-01-18T22:27:03.606324
629,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000,0.9764,0.9699,0.9,0.0065,2.6832,91.8782,✅,60985e99690e67fc,2026-01-18T22:27:03.606990
626,111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9566,0.9648,0.9,0.0082,3.0487,92.1341,✅,0e20177cc0801c93,2026-01-18T22:27:03.598256
630,111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111,0.9597,0.973,0.9,0.0133,4.1122,92.8785,✅,c5c7403cd23ada6f,2026-01-18T22:27:03.611291
632,000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000,0.9686,0.9557,0.9,0.0129,4.0444,92.8311,✅,310e95b0faed0bc3,2026-01-18T22:27:03.617169
631,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111,0.9796,0.9728,0.9,0.0067,2.7233,91.9063,✅,5ae7416801bb7cdd,2026-01-18T22:27:03.616479
633,111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111,0.9937,0.9531,0.9,0.0407,10.1075,97.0752,✅,2e02f83e42cc8702,2026-01-18T22:27:03.617194
634,111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9805,0.9995,0.9,0.019,5.3771,93.764,✅,91438b5617e9691d,2026-01-18T22:27:03.620863
636,111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111,0.9564,0.9738,0.9,0.0174,4.9488,93.4642,✅,59db2f3f3ddf5079,2026-01-18T22:27:03.627494
635,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111,0.9672,0.9761,0.9,0.0089,3.1501,92.2051,✅,15261945541120fe,2026-01-18T22:27:03.627344
638,000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000,0.9658,0.9678,0.9,0.0021,1.6371,91.146,✅,6ae85f615d87bf09,2026-01-18T22:27:03.631836
637,111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.97,0.9945,0.9,0.0245,6.5156,94.5609,✅,7836fbb96b427301,2026-01-18T22:27:03.628047
640,111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9845,0.9853,0.9,0.0007,1.303,90.9121,✅,8a9b77517498bc82,2026-01-18T22:27:03.637142
639,111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9831,0.9743,0.9,0.0088,3.1483,92.2038,✅,2ccb725ea97d100a,2026-01-18T22:27:03.636421
641,000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9562,0.9757,0.9,0.0195,5.3977,93.7784,✅,6ded1798a00e4601,2026-01-18T22:27:03.641590
642,111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.962,0.9578,0.9,0.0042,2.0958,91.467,✅,e0f23bb84000a30e,2026-01-18T22:27:03.641805
643,000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9806,0.9674,0.9,0.0132,4.1254,92.8878,✅,b63c036816544393,2026-01-18T22:27:03.646378
645,000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000,0.9748,0.9839,0.9,0.0091,3.1927,92.2349,✅,239d74e6d2210071,2026-01-18T22:27:03.650838
644,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111,0.9642,0.9652,0.9,0.001,1.3813,90.9669,✅,b7dd1cb8c9394d83,2026-01-18T22:27:03.649053
647,000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9699,0.9774,0.9,0.0075,2.8432,91.9902,✅,862022eb7721b988,2026-01-18T22:27:03.654637
646,111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9987,0.9906,0.9,0.0081,3.019,92.1133,✅,2250620797d682f1,2026-01-18T22:27:03.652322
649,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111,0.989,0.9696,0.9,0.0193,5.578,93.9046,✅,2ad194de13c6fb32,2026-01-18T22:27:03.661474
648,000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9709,0.9585,0.9,0.0124,3.9658,92.776,✅,0fc265fcf63da42d,2026-01-18T22:27:03.661363
650,111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9916,0.95,0.9,0.0415,10.476,97.3332,✅,329251bd6c3217bf,2026-01-18T22:27:03.662895
651,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111,0.9792,0.9942,0.9,0.015,4.5844,93.2091,✅,a42f9541f1e2f9ed,2026-01-18T22:27:03.663858
654,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000,0.9596,0.959,0.9,0.0005,1.3278,90.9294,✅,58df546c1a06ac14,2026-01-18T22:27:03.672780
652,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000,0.9879,0.9537,0.9,0.0342,8.9063,96.2344,✅,697d59e7bb05f450,2026-01-18T22:27:03.672113
655,111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111,0.9679,0.9959,0.9,0.028,7.4577,95.2204,✅,bec815e048a9a249,2026-01-18T22:27:03.674370
653,000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9883,0.9825,0.9,0.0058,2.5252,91.7676,✅,a5f53391819d33e4,2026-01-18T22:27:03.672113
659,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000,0.9669,0.9937,0.9,0.0268,7.2568,95.0798,✅,df7af2d24249e58a,2026-01-18T22:27:03.682403
657,111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111,0.9539,0.9905,0.9,0.0366,9.2447,96.4713,✅,2ab0de02386c767a,2026-01-18T22:27:03.681741
658,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000,0.9526,0.9821,0.9,0.0295,7.7526,95.4268,✅,9e2e7b58762af551,2026-01-18T22:27:03.682129
656,000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9508,0.9819,0.9,0.0311,8.0318,95.6223,✅,6416257ea26f1fc2,2026-01-18T22:27:03.680991
660,111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111,0.9836,0.9706,0.9,0.0129,4.2636,92.9845,✅,1cd6b6690e075019,2026-01-18T22:27:03.689887
661,000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9801,0.952,0.9,0.0281,7.6963,95.3874,✅,f07e36d46b2a3bb0,2026-01-18T22:27:03.692192
662,111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9637,0.9799,0.9,0.0162,4.9563,93.4694,✅,e863a41e226e0ff6,2026-01-18T22:27:03.692255
663,111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9533,0.9747,0.9,0.0213,6.0713,94.2499,✅,03b0967ad84100cb,2026-01-18T22:27:03.693558
666,000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9657,0.9545,0.9,0.0112,3.8994,92.7296,✅,7373c19cbb6509a7,2026-01-18T22:27:03.700001
664,000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9836,0.9836,0.9,0.0,1.2812,90.8968,✅,3b113f62a686f2e4,2026-01-18T22:27:03.698290
665,111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111,0.9969,0.9645,0.9,0.0324,8.8561,96.1992,✅,e551066db687d8f2,2026-01-18T22:27:03.699352
667,000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000,0.9683,0.9841,0.9,0.0157,4.938,93.4566,✅,96ef22a6b5804096,2026-01-18T22:27:03.703921
670,111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9696,0.9764,0.9,0.0068,2.9221,92.0455,✅,dd2a217471aa68d3,2026-01-18T22:27:03.709424
668,111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9651,0.9945,0.9,0.0294,7.9925,95.5948,✅,b6d549d666bcfd66,2026-01-18T22:27:03.708980
669,000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9851,0.9584,0.9,0.0266,7.5402,95.2781,✅,515e86cedab9982c,2026-01-18T22:27:03.709055
671,111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111,0.9691,0.9709,0.9,0.0018,1.7702,91.2392,✅,1b5fa2056d1d3fa8,2026-01-18T22:27:03.714881
673,000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000,0.9855,0.9953,0.9,0.0098,3.6633,92.5643,✅,810d6d70aec3dc85,2026-01-18T22:27:03.719108
672,111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111,0.9732,0.9939,0.9,0.0207,6.1412,94.2989,✅,f6168ab4e420ef75,2026-01-18T22:27:03.718872
674,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000,0.9629,0.9943,0.9,0.0314,8.5108,95.9576,✅,08ea415345b5375b,2026-01-18T22:27:03.719595
675,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111,0.9908,0.9969,0.9,0.0061,2.8049,91.9635,✅,21948ccbea22ad12,2026-01-18T22:27:03.725192
676,000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000,0.9996,0.9623,0.9,0.0374,10.177,97.1239,✅,dc012c341b6e305c,2026-01-18T22:27:03.728877
678,111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9889,0.9554,0.9,0.0335,9.2396,96.4677,✅,4e686f81c5325fa6,2026-01-18T22:27:03.730946
679,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000,0.9984,0.9686,0.9,0.0298,8.4507,95.9155,✅,4e9f01743a9b7553,2026-01-18T22:27:03.732667
677,000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000,0.9943,0.9694,0.9,0.0249,7.2795,95.0957,✅,716329eff06588ed,2026-01-18T22:27:03.728903
680,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111,0.9609,0.9808,0.9,0.0199,5.968,94.1776,✅,6b4a1351f04ec353,2026-01-18T22:27:03.738248
682,111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111,0.9646,0.9828,0.9,0.0182,5.5832,93.9083,✅,85f7a95b2977fd45,2026-01-18T22:27:03.741785
681,000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000,0.9813,0.9735,0.9,0.0078,3.21,92.247,✅,4369ee378622cfed,2026-01-18T22:27:03.741250
683,111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9842,0.9586,0.9,0.0256,7.4073,95.1851,✅,a1427307099a9eff,2026-01-18T22:27:03.742934
685,111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9988,0.9698,0.9,0.029,8.3155,95.8209,✅,988414499737d9c8,2026-01-18T22:27:03.748901
684,111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111,0.9676,0.9697,0.9,0.0021,1.8238,91.2766,✅,9f80ce25cc6bb8a2,2026-01-18T22:27:03.748021
686,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111,0.9812,0.985,0.9,0.0038,2.205,91.5435,✅,23ba457fce02df57,2026-01-18T22:27:03.750335
687,111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9584,0.9832,0.9,0.0248,7.071,94.9497,✅,fd780d43772c2b03,2026-01-18T22:27:03.751933
688,000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000,0.9695,0.9727,0.9,0.0032,2.0581,91.4407,✅,c5ca8342cca33212,2026-01-18T22:27:03.759166
689,000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000,0.9745,0.999,0.9,0.0245,7.0899,94.9629,✅,992fcd0a3b35dc03,2026-01-18T22:27:03.760250
690,000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000,0.9564,0.9842,0.9,0.0279,7.7445,95.4212,✅,f855a55ade99f3b1,2026-01-18T22:27:03.762396
691,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111,0.964,0.9903,0.9,0.0263,7.4295,95.2007,✅,4131af051f093c63,2026-01-18T22:27:03.763843
692,011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9857,0.9603,0.9,0.0254,7.3699,95.1589,✅,9e3e833f14b5b64c,2026-01-18T22:27:03.768908
693,000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9717,0.9877,0.9,0.016,5.0762,93.5533,✅,b69ba2a2f2ab9357,2026-01-18T22:27:03.774338
695,111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9616,0.9921,0.9,0.0306,8.3981,95.8787,✅,59e15208033cad53,2026-01-18T22:27:03.775124
696,111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111,0.9667,0.9791,0.9,0.0124,4.1818,92.9273,✅,0a8d67036107cc34,2026-01-18T22:27:03.777765
694,111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9878,0.9979,0.9,0.0102,3.7058,92.5941,✅,6b501bb8784581c6,2026-01-18T22:27:03.774338
697,111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111,0.996,0.9965,0.9,0.0006,1.3063,90.9144,✅,ad8e902556067fd5,2026-01-18T22:27:03.783498
698,111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111,0.9941,0.9892,0.9,0.0049,2.3857,91.67,✅,38c36d0ec0a8f69b,2026-01-18T22:27:03.784368
699,111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9875,0.9532,0.9,0.0343,9.4793,96.6355,✅,2566972e0c8917f9,2026-01-18T22:27:03.786018
700,111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111,0.9924,0.9538,0.9,0.0386,10.5392,97.3774,✅,a1c5db79c0a4e9fe,2026-01-18T22:27:03.790593
701,111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9918,0.9522,0.9,0.0396,10.7696,97.5387,✅,13838eb77a94a320,2026-01-18T22:27:03.791751
702,111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111,0.9851,0.95,0.9,0.035,9.6447,96.7513,✅,1ffddd97033bf0d5,2026-01-18T22:27:03.793147
703,000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9643,0.9884,0.9,0.0241,6.9455,94.8618,✅,edbb9bd913898c9d,2026-01-18T22:27:03.795870
705,000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000,0.9927,0.9695,0.9,0.0232,6.9197,94.8438,✅,62d773f1de0f3bc3,2026-01-18T22:27:03.801414
704,000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000,0.9791,0.9726,0.9,0.0064,2.746,91.9222,✅,3ede20c762a2f941,2026-01-18T22:27:03.799640
707,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111,0.9856,0.9876,0.9,0.002,1.6406,91.1484,✅,68b752ac29e4034e,2026-01-18T22:27:03.807010
706,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000,0.984,0.9579,0.9,0.0261,7.5555,95.2889,✅,81e9095fd6bfa740,2026-01-18T22:27:03.802438
708,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111,0.9824,0.9836,0.9,0.0012,1.4415,91.009,✅,c3699fa61f320098,2026-01-18T22:27:03.810758
709,111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111,0.9685,0.9906,0.9,0.0221,6.5363,94.5754,✅,5e4c0563305f80e7,2026-01-18T22:27:03.811058
711,111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111,0.9553,0.9667,0.9,0.0114,3.9392,92.7574,✅,5413bd2d1d642ace,2026-01-18T22:27:03.818171
710,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000,0.9997,0.9667,0.9,0.033,9.3766,96.5636,✅,af4d784cae6a2d00,2026-01-18T22:27:03.818036
712,111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9629,0.9886,0.9,0.0257,7.3838,95.1687,✅,c06aff50bc1ce967,2026-01-18T22:27:03.821806
713,111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111,0.9509,0.9934,0.9,0.0425,11.1856,97.8299,✅,ab03cbd8e19be0fd,2026-01-18T22:27:03.822431
715,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000,0.9882,0.9916,0.9,0.0034,2.0241,91.4169,✅,24183c0c5f6d693d,2026-01-18T22:27:03.828126
714,000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000,0.9768,0.9778,0.9,0.001,1.4228,90.996,✅,2dca4827a03a555e,2026-01-18T22:27:03.827763
716,111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111,0.9757,0.9625,0.9,0.0132,4.4995,93.1497,✅,771e4d6621fb4c66,2026-01-18T22:27:03.832100
717,000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000,0.9722,0.9979,0.9,0.0257,7.5362,95.2753,✅,179e1daec5fdbee4,2026-01-18T22:27:03.835981
719,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000,0.9537,0.9514,0.9,0.0023,1.8031,91.2622,✅,54aa07de5147391e,2026-01-18T22:27:03.839510
718,000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9896,0.9979,0.9,0.0084,3.3286,92.33,✅,0f38340f9f7e352a,2026-01-18T22:27:03.839233
721,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011,0.953,0.9809,0.9,0.028,8.0108,95.6076,✅,858aa77d6dbb9a1b,2026-01-18T22:27:03.847376
720,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,0.9557,0.967,0.9,0.0113,4.0278,92.8195,✅,50e54d92c2769d77,2026-01-18T22:27:03.847376
722,111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111,0.9798,0.9715,0.9,0.0083,3.3657,92.356,✅,79baf188ca47c085,2026-01-18T22:27:03.848700
723,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111,0.9958,0.9959,0.9,0.0001,1.2577,90.8804,✅,51af880772101a94,2026-01-18T22:27:03.848834
724,000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9835,0.9598,0.9,0.0236,7.2377,95.0664,✅,5117c86d786fa30f,2026-01-18T22:27:03.857138
725,000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9968,0.9789,0.9,0.018,5.9012,94.1309,✅,f975eb212c96160c,2026-01-18T22:27:03.858679
726,111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9829,0.983,0.9,0.0002,1.3163,90.9214,✅,3da4c78b2860c29e,2026-01-18T22:27:03.858973
727,000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000,0.9834,0.993,0.9,0.0096,3.7393,92.6175,✅,f9b5fd069cdcaa3e,2026-01-18T22:27:03.861048
729,000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9627,0.9838,0.9,0.0211,6.5674,94.5972,✅,9832ecf770d53f6c,2026-01-18T22:27:03.865836
728,000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9942,0.9786,0.9,0.0156,5.3449,93.7414,✅,31070205cf6d92bd,2026-01-18T22:27:03.865517
730,111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111,0.9859,0.9622,0.9,0.0236,7.3494,95.1446,✅,06338a0ed6317af6,2026-01-18T22:27:03.868391
731,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000,0.9515,0.9979,0.9,0.0464,12.5108,98.7576,✅,05809cbcd24fecbf,2026-01-18T22:27:03.873396
732,111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111,0.9555,0.9988,0.9,0.0433,11.8695,98.3086,✅,28f95a351eb38a4c,2026-01-18T22:27:03.877290
733,000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9546,0.9732,0.9,0.0186,5.9686,94.178,✅,d4eea56a51e0472a,2026-01-18T22:27:03.877942
735,000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9618,0.9885,0.9,0.0268,8.0313,95.6219,✅,fb0e900c9a9b20e6,2026-01-18T22:27:03.882135
734,000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000,0.9636,0.9865,0.9,0.0229,7.0817,94.9572,✅,19e6cad55ad170ee,2026-01-18T22:27:03.880027
736,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111,0.9905,0.9818,0.9,0.0086,3.6071,92.525,✅,e8904988bcf22984,2026-01-18T22:27:03.885378
737,000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000,0.9925,0.9937,0.9,0.0012,1.6506,91.1554,✅,97317377c2142ade,2026-01-18T22:27:03.887862
739,000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9699,0.9974,0.9,0.0275,8.3102,95.8171,✅,39b17d04ec41c3b7,2026-01-18T22:27:03.891742
738,000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9532,0.9941,0.9,0.0409,11.3747,97.9623,✅,57b71f42ad48c487,2026-01-18T22:27:03.891788
740,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,0.9982,0.9542,0.9,0.044,12.6332,98.8432,✅,c7f45fa3fd1687be,2026-01-18T22:27:03.895446
742,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011,0.9803,0.9639,0.9,0.0165,5.6324,93.9427,✅,5c1ccd7bad540ae9,2026-01-18T22:27:03.900742
744,000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.976,0.9614,0.9,0.0147,5.152,93.6064,✅,7f8720fc923670b9,2026-01-18T22:27:03.904386
741,000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9672,0.982,0.9,0.0147,5.1176,93.5823,✅,52ad23bf4be12de6,2026-01-18T22:27:03.898731
743,111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9989,0.9886,0.9,0.0103,4.0624,92.8437,✅,d84ee032f51c5694,2026-01-18T22:27:03.903982
745,000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000,0.9944,0.9946,0.9,0.0002,1.3559,90.9491,✅,ea622d758f47669d,2026-01-18T22:27:03.911063
748,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111,0.9966,0.9945,0.9,0.0022,1.8674,91.3072,✅,caa235b37d35d930,2026-01-18T22:27:03.914244
746,000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000,0.9844,0.9605,0.9,0.0238,7.5268,95.2687,✅,bda4ec55118d51dc,2026-01-18T22:27:03.913417
747,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111,0.9812,0.958,0.9,0.0232,7.3418,95.1393,✅,1fd775390eb7ad34,2026-01-18T22:27:03.914231
749,111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9674,0.9628,0.9,0.0046,2.5033,91.7523,✅,1b99b60ef299ad2d,2026-01-18T22:27:03.919451
751,111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111,0.9877,0.9918,0.9,0.0041,2.3479,91.6436,✅,167692178541e943,2026-01-18T22:27:03.921994
750,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,0.9619,0.9545,0.9,0.0074,3.2211,92.2548,✅,5306d1ca6982b966,2026-01-18T22:27:03.921778
752,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,0.9752,0.9702,0.9,0.0049,2.5792,91.8054,✅,d8cf065bfdc04466,2026-01-18T22:27:03.925018
754,000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000,0.9805,0.994,0.9,0.0135,4.8103,93.3672,✅,ecf3b504854f34a8,2026-01-18T22:27:03.931954
753,000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000,0.9682,0.9984,0.9,0.0303,9.0232,96.3163,✅,4ba393aecbaceeea,2026-01-18T22:27:03.929766
755,111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111,0.9918,0.9562,0.9,0.0356,10.5741,97.4019,✅,3ccbc90a85a52471,2026-01-18T22:27:03.934386
