Frame,Result,H,S,C,I,Boost,SPHY,Accepted,Sig,TS
257,000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000,0.9582,0.9918,0.9,0.0336,4.061,92.8427,✅,deb5597ce77ef13e,2026-01-18T22:22:09.460681
256,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000,0.958,0.995,0.9,0.037,4.3337,93.0336,✅,5aed102c121a42c2,2026-01-18T22:22:09.460424
258,000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000,0.9938,0.97,0.9,0.0237,3.3271,92.329,✅,733fcd9d9a11bd0a,2026-01-18T22:22:09.461498
259,111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9712,0.9848,0.9,0.0136,2.3819,91.6673,✅,2545979f2802412e,2026-01-18T22:22:09.463262
260,111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111,0.9569,0.9925,0.9,0.0356,4.236,92.9652,✅,f757a750f801a296,2026-01-18T22:22:09.469439
261,000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000,0.9694,0.9507,0.9,0.0187,2.8581,92.0006,✅,e94718ab5c668d7f,2026-01-18T22:22:09.469569
262,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111,0.9771,0.9575,0.9,0.0196,2.9403,92.0582,✅,b5b953e66d66b14b,2026-01-18T22:22:09.469985
263,111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111,0.969,0.96,0.9,0.009,1.9806,91.3865,✅,c0bd1208e52c4b58,2026-01-18T22:22:09.473033
265,000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000,0.9652,0.9571,0.9,0.0081,1.9071,91.3349,✅,22f3e4124cd7465b,2026-01-18T22:22:09.476420
264,000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000,0.9524,0.9659,0.9,0.0135,2.3663,91.6564,✅,f0af1331d320f0e0,2026-01-18T22:22:09.476385
266,000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9698,0.9633,0.9,0.0065,1.7511,91.2258,✅,43ddc7df5b5329dd,2026-01-18T22:22:09.480077
267,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111,0.9892,0.9662,0.9,0.023,3.2894,92.3026,✅,71bf77d2d863dece,2026-01-18T22:22:09.482315
268,111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111,0.9762,0.9912,0.9,0.015,2.5257,91.768,✅,46a98ace3685a910,2026-01-18T22:22:09.484826
269,000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000,0.9501,0.9541,0.9,0.004,1.5359,91.0751,✅,da5440911a7dc36b,2026-01-18T22:22:09.486527
270,111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9806,0.9894,0.9,0.0088,1.9682,91.3778,✅,8daf16489bfa305f,2026-01-18T22:22:09.491082
271,000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000,0.9637,0.9954,0.9,0.0317,4.0305,92.8213,✅,44edbf4c412dce85,2026-01-18T22:22:09.493298
272,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000,0.9752,0.9724,0.9,0.0028,1.423,90.9961,✅,ec973205c24ce2c7,2026-01-18T22:22:09.493582
273,111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111,0.9703,0.9926,0.9,0.0223,3.2302,92.2612,✅,819569cf8287256c,2026-01-18T22:22:09.497106
276,111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111,0.9828,0.9739,0.9,0.0089,2.0455,91.4318,✅,8ba7ffb972b7c3bd,2026-01-18T22:22:09.502623
275,111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9554,0.9728,0.9,0.0174,2.7927,91.9549,✅,299ebac97d1ce9c0,2026-01-18T22:22:09.501229
274,111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9521,0.9804,0.9,0.0284,3.7552,92.6287,✅,bda5232229e09c54,2026-01-18T22:22:09.500864
277,000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000,0.9731,0.9533,0.9,0.0198,3.0921,92.1645,✅,e4afe3c2c47fa2fc,2026-01-18T22:22:09.507563
280,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000,0.9931,0.9546,0.9,0.0385,4.9424,93.4597,✅,4dfc2c0c828e9df4,2026-01-18T22:22:09.511306
278,111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111,0.987,0.9831,0.9,0.0039,1.5712,91.0998,✅,e44cc87473b76e4c,2026-01-18T22:22:09.509998
279,000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000,0.9737,0.9708,0.9,0.0029,1.4933,91.0453,✅,71f2d9f53496c781,2026-01-18T22:22:09.510232
281,000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9627,0.9785,0.9,0.0158,2.7454,91.9218,✅,ef4a4835cafdc86a,2026-01-18T22:22:09.517466
282,111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111,0.9729,0.9909,0.9,0.018,2.9719,92.0804,✅,23002190bc988348,2026-01-18T22:22:09.518963
283,111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111,0.9602,0.9632,0.9,0.003,1.5578,91.0905,✅,d6223a74c1df29d5,2026-01-18T22:22:09.519083
284,000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9743,0.9566,0.9,0.0177,3.009,92.1063,✅,23afad7d34db3537,2026-01-18T22:22:09.520515
285,111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111,0.9506,0.9562,0.9,0.0057,1.8423,91.2896,✅,bf9e9c81840bed26,2026-01-18T22:22:09.526043
286,000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000,0.9511,0.958,0.9,0.0069,1.9723,91.3806,✅,42e67b948b1d8f69,2026-01-18T22:22:09.526973
287,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,0.9658,0.9819,0.9,0.0161,2.8652,92.0057,✅,7a6caee1dd372d66,2026-01-18T22:22:09.527846
288,111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9812,0.9566,0.9,0.0246,3.757,92.6299,✅,018783b99f279180,2026-01-18T22:22:09.529994
290,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111,0.9538,0.9807,0.9,0.0268,3.914,92.7398,✅,c62e9168125bb5ea,2026-01-18T22:22:09.535414
291,111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111,0.9684,0.9808,0.9,0.0124,2.5599,91.7919,✅,5b938416fc253d5e,2026-01-18T22:22:09.536621
289,111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111,0.9796,0.9592,0.9,0.0205,3.3676,92.3573,✅,476f1ae9eb72895b,2026-01-18T22:22:09.535293
292,000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000,0.991,0.958,0.9,0.0331,4.6784,93.2749,✅,e26b128a181726a4,2026-01-18T22:22:09.538917
294,000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000,0.9909,0.977,0.9,0.014,2.7831,91.9482,✅,e0247059d757fb8d,2026-01-18T22:22:09.544773
293,000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000,0.9578,0.9502,0.9,0.0076,2.1274,91.4892,✅,a982c1c4471bdd27,2026-01-18T22:22:09.544771
295,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111,0.9588,0.9982,0.9,0.0394,5.1823,93.6276,✅,103235df9a1b8740,2026-01-18T22:22:09.545513
296,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000,0.9884,0.9763,0.9,0.0121,2.6061,91.8243,✅,deb7407352c7419a,2026-01-18T22:22:09.548368
297,000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9728,0.9687,0.9,0.004,1.774,91.2418,✅,f902e8c8d0cb034a,2026-01-18T22:22:09.553312
298,111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111,0.9504,0.9924,0.9,0.042,5.4442,93.8109,✅,c0fbba0db6e26e60,2026-01-18T22:22:09.555277
299,111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9737,0.9904,0.9,0.0167,3.0541,92.1378,✅,855382a25fd54df5,2026-01-18T22:22:09.555576
300,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111,0.9749,0.9957,0.9,0.0208,3.4796,92.4357,✅,a17f4822945f91a6,2026-01-18T22:22:09.560601
301,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100,0.9786,0.9686,0.9,0.01,2.4012,91.6809,✅,86b995ac4e83e1cf,2026-01-18T22:22:09.562820
303,000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000,0.9861,0.9836,0.9,0.0024,1.5937,91.1156,✅,8d6b1d1b9796cb44,2026-01-18T22:22:09.565199
302,000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9572,0.9699,0.9,0.0127,2.6509,91.8556,✅,5391f0da35580cd4,2026-01-18T22:22:09.565201
304,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111,0.9527,0.9538,0.9,0.0011,1.4751,91.0325,✅,1072a4ae571ed6a0,2026-01-18T22:22:09.569003
306,110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9745,0.9883,0.9,0.0138,2.7743,91.942,✅,d1dcac6b3e0f5957,2026-01-18T22:22:09.572882
305,111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111,0.9741,0.9935,0.9,0.0194,3.3532,92.3472,✅,a3b7e21029cf8cad,2026-01-18T22:22:09.572431
307,100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9854,0.9849,0.9,0.0005,1.3628,90.954,✅,1dc4ae6a29b6caeb,2026-01-18T22:22:09.573731
308,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111,0.9867,0.969,0.9,0.0176,3.2102,92.2471,✅,be898e7b7f78c3fe,2026-01-18T22:22:09.576617
309,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111,0.9577,0.9759,0.9,0.0182,3.1996,92.2397,✅,7e4fc8f939fc4b1c,2026-01-18T22:22:09.579310
312,000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000,0.9532,0.9708,0.9,0.0176,3.126,92.1882,✅,a0be9a57b2c51207,2026-01-18T22:22:09.583495
310,000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9725,0.9713,0.9,0.0012,1.4261,90.9983,✅,b8d6b6f4f25567a4,2026-01-18T22:22:09.582475
311,111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9675,0.9955,0.9,0.028,4.2156,92.9509,✅,ef22e11b6386ff4a,2026-01-18T22:22:09.582771
313,000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9915,0.9507,0.9,0.0408,5.657,93.9599,✅,1559328199c04125,2026-01-18T22:22:09.588591
315,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111,0.9508,0.985,0.9,0.0343,4.8094,93.3666,✅,14205f675b7ae3ce,2026-01-18T22:22:09.593474
316,000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000,0.9757,0.9664,0.9,0.0093,2.263,91.5841,✅,d6dffecf063ebb6e,2026-01-18T22:22:09.594568
314,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000,0.98,0.9668,0.9,0.0132,2.7082,91.8957,✅,b93b858e139bf776,2026-01-18T22:22:09.592065
317,000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000,0.9766,0.9787,0.9,0.0021,1.4466,91.0126,✅,5d9a3924b5610660,2026-01-18T22:22:09.596943
319,000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.979,0.9521,0.9,0.027,4.1758,92.923,✅,055cd9e57fe77961,2026-01-18T22:22:09.602117
318,111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9566,0.9633,0.9,0.0067,1.9541,91.3678,✅,9fae541d5cdbb69f,2026-01-18T22:22:09.601763
320,010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9948,0.9815,0.9,0.0133,2.6956,91.8869,✅,f25ebaed5f538d94,2026-01-18T22:22:09.602420
321,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,0.9824,0.9549,0.9,0.0275,4.2456,92.972,✅,684d72fe15474bc1,2026-01-18T22:22:09.603733
322,000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9777,0.9781,0.9,0.0003,1.2059,90.8442,✅,8b20e9d8c82fa078,2026-01-18T22:22:09.608897
323,111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9812,0.9556,0.9,0.0256,4.0338,92.8237,✅,a6a0be98488b1ee7,2026-01-18T22:22:09.609363
324,111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111,0.9534,0.9988,0.9,0.0453,5.9834,94.1884,✅,2c8dc41df85030be,2026-01-18T22:22:09.610398
325,111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111,0.9552,0.9807,0.9,0.0255,3.9419,92.7593,✅,2116492346202656,2026-01-18T22:22:09.611465
326,111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111,0.9535,0.9595,0.9,0.006,1.8393,91.2875,✅,31be506e3ce6e188,2026-01-18T22:22:09.618030
327,111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111,0.9515,0.9963,0.9,0.0448,5.9484,94.1639,✅,185e4c0689f539c3,2026-01-18T22:22:09.618776
329,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111,0.9977,0.9579,0.9,0.0398,5.6895,93.9826,✅,4e59bc4b691b2656,2026-01-18T22:22:09.620033
328,111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111,0.9928,0.987,0.9,0.0058,1.8115,91.268,✅,67c7e527329d3ff2,2026-01-18T22:22:09.620022
332,000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9595,0.9887,0.9,0.0292,4.4053,93.0837,✅,331c7ac18a3bd9c2,2026-01-18T22:22:09.627266
330,111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9707,0.9799,0.9,0.0092,2.1901,91.5331,✅,6eee246ac4055534,2026-01-18T22:22:09.626395
331,111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111,0.9519,0.9731,0.9,0.0213,3.5165,92.4615,✅,29f1fd3bd2bf2133,2026-01-18T22:22:09.627266
333,111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111,0.9852,0.9776,0.9,0.0077,2.0484,91.4339,✅,3c322e6ad8e68267,2026-01-18T22:22:09.629625
335,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111,0.9678,0.9622,0.9,0.0056,1.8261,91.2783,✅,021b888f07ce6f22,2026-01-18T22:22:09.636370
334,000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000,0.9872,0.9684,0.9,0.0188,3.3557,92.349,✅,70d36222673e9630,2026-01-18T22:22:09.635711
336,111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9932,0.9756,0.9,0.0176,3.2512,92.2759,✅,5f60ab56245ec970,2026-01-18T22:22:09.636599
337,111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9792,0.9807,0.9,0.0015,1.343,90.9401,✅,0c45d926f085db79,2026-01-18T22:22:09.640003
338,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000,0.9727,0.997,0.9,0.0243,3.9734,92.7814,✅,7f20fd79c7c878da,2026-01-18T22:22:09.644436
340,111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9625,0.9957,0.9,0.0332,4.9776,93.4843,✅,4c85e246f73c4e4d,2026-01-18T22:22:09.644773
339,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000,0.9582,0.9875,0.9,0.0294,4.521,93.1647,✅,46420cd13994ef6a,2026-01-18T22:22:09.644661
341,000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000,0.9919,0.9926,0.9,0.0007,1.2719,90.8903,✅,6a5881acca77086d,2026-01-18T22:22:09.649883
342,000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9929,0.979,0.9,0.0138,2.8801,92.0161,✅,b25f69bdfaa421c5,2026-01-18T22:22:09.651613
343,111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111,0.9702,0.9764,0.9,0.0062,1.9569,91.3698,✅,f1e4e6c21813db83,2026-01-18T22:22:09.652712
344,000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9575,0.9593,0.9,0.0018,1.4567,91.0197,✅,b3fc5fca70adb972,2026-01-18T22:22:09.652871
347,110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9851,0.9627,0.9,0.0224,3.9727,92.7809,✅,735932d5d587f15e,2026-01-18T22:22:09.659343
348,000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.974,0.9506,0.9,0.0234,4.0911,92.8637,✅,22b9b57337bae891,2026-01-18T22:22:09.660713
345,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000,0.9837,0.998,0.9,0.0144,2.9567,92.0697,✅,47b1be49ba651010,2026-01-18T22:22:09.657917
346,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111,0.9636,0.9568,0.9,0.0068,2.0853,91.4597,✅,ad2801d0ab5ebaff,2026-01-18T22:22:09.658358
349,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000,0.9877,0.9797,0.9,0.0079,2.2587,91.5811,✅,71101b436e500d42,2026-01-18T22:22:09.665750
350,111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111,0.9771,0.9514,0.9,0.0257,4.4036,93.0825,✅,175a04eaa689fdcd,2026-01-18T22:22:09.667602
352,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111,0.9844,0.9537,0.9,0.0307,5.0517,93.5362,✅,04fa78d6d7a1a7e8,2026-01-18T22:22:09.667777
351,000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000,0.9566,0.9826,0.9,0.026,4.3666,93.0566,✅,5093e89fcf8dca26,2026-01-18T22:22:09.667645
353,111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111,0.9674,0.9741,0.9,0.0067,2.1388,91.4972,✅,f8c257ea7d5c639e,2026-01-18T22:22:09.673916
354,111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111,0.9899,0.9743,0.9,0.0157,3.2753,92.2927,✅,8f3c0713ad773e88,2026-01-18T22:22:09.675044
357,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111,0.9761,0.9544,0.9,0.0217,4.0311,92.8218,✅,92949f0c4e58a703,2026-01-18T22:22:09.680441
356,111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111,0.9846,0.9571,0.9,0.0274,4.7285,93.3099,✅,6a05a050026c0b9b,2026-01-18T22:22:09.678333
355,011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9901,0.9879,0.9,0.0022,1.5895,91.1127,✅,9c5cf11eda228492,2026-01-18T22:22:09.678330
358,000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.971,0.9944,0.9,0.0233,4.1899,92.933,✅,ecfd91d29cf7ab9d,2026-01-18T22:22:09.682839
359,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000,0.9721,0.9989,0.9,0.0268,4.6207,93.2345,✅,9dde83ebb3a3e55f,2026-01-18T22:22:09.687074
361,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000,0.9883,0.9517,0.9,0.0366,5.9109,94.1376,✅,ecbd47f663b75660,2026-01-18T22:22:09.688924
360,111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111,0.9939,0.9946,0.9,0.0007,1.4143,90.99,✅,8001a5847ed065b3,2026-01-18T22:22:09.688897
362,000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000,0.9764,0.9649,0.9,0.0116,2.8202,91.9741,✅,df976b2f4d6b3bb2,2026-01-18T22:22:09.690641
363,111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111,0.9549,0.9804,0.9,0.0255,4.4597,93.1218,✅,d012571950aca953,2026-01-18T22:22:09.695037
365,111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9603,0.9803,0.9,0.02,3.8217,92.6752,✅,9c83f84a855f161c,2026-01-18T22:22:09.696539
364,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111,0.9874,0.9775,0.9,0.0099,2.6236,91.8365,✅,401aa03358a76cb0,2026-01-18T22:22:09.695634
366,000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000,0.9691,0.9598,0.9,0.0094,2.5469,91.7828,✅,0e3df29b1f8f0162,2026-01-18T22:22:09.698177
368,111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111,0.976,0.9558,0.9,0.0202,3.9142,92.7399,✅,2627b8d47e6d3756,2026-01-18T22:22:09.704328
367,000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000,0.9509,0.96,0.9,0.0092,2.4947,91.7463,✅,3191df851d267876,2026-01-18T22:22:09.703082
369,000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000,0.9803,0.9819,0.9,0.0016,1.5191,91.0634,✅,0f6a3cb4e759ffb4,2026-01-18T22:22:09.705120
370,111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111,0.9771,0.953,0.9,0.0241,4.4048,93.0834,✅,dec411bfdfb1035b,2026-01-18T22:22:09.705965
371,111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111,0.9738,0.9759,0.9,0.0021,1.5768,91.1037,✅,cee7813661602932,2026-01-18T22:22:09.710423
373,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111,0.9607,0.9938,0.9,0.0332,5.4303,93.8012,✅,246d541fab555770,2026-01-18T22:22:09.711513
372,111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9975,0.9956,0.9,0.0019,1.5344,91.0741,✅,383ba5a28790453f,2026-01-18T22:22:09.710452
374,000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000,0.9899,0.9946,0.9,0.0047,1.8858,91.32,✅,28846b4650676469,2026-01-18T22:22:09.714104
376,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111,0.9892,0.9866,0.9,0.0026,1.5876,91.1113,✅,4d550c09b6d2fdab,2026-01-18T22:22:09.720582
377,111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9878,0.9561,0.9,0.0317,5.3882,93.7717,✅,ef2d52c79b08f2f2,2026-01-18T22:22:09.720927
375,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000,0.9816,0.9909,0.9,0.0094,2.4854,91.7398,✅,0ff19198cc157441,2026-01-18T22:22:09.717762
378,000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9847,0.9826,0.9,0.0021,1.5053,91.0537,✅,d8eec89e9ec2f9d6,2026-01-18T22:22:09.725216
379,111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9624,0.9889,0.9,0.0265,4.6214,93.235,✅,085feb3fe727b5cd,2026-01-18T22:22:09.728849
380,111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.971,0.9548,0.9,0.0162,3.3552,92.3487,✅,c4543c8178bf49b3,2026-01-18T22:22:09.730174
381,111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111,0.9876,0.9639,0.9,0.0237,4.3671,93.057,✅,cc6fdeaa1d2a2cc4,2026-01-18T22:22:09.731973
382,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111,0.958,0.9645,0.9,0.0065,2.0655,91.4459,✅,eba4b5016c892a1e,2026-01-18T22:22:09.734674
383,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111,0.9823,0.9595,0.9,0.0228,4.2337,92.9636,✅,1c364dea208cf151,2026-01-18T22:22:09.738817
384,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111,0.9696,0.9612,0.9,0.0084,2.3154,91.6208,✅,d3b6862b126069e3,2026-01-18T22:22:09.740027
385,111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9801,0.9625,0.9,0.0176,3.5488,92.4841,✅,adf3e56370d15a8b,2026-01-18T22:22:09.741034
386,111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9637,0.9665,0.9,0.0028,1.5509,91.0856,✅,d931e7d4d37a1d0e,2026-01-18T22:22:09.743503
387,111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111,0.9691,0.9608,0.9,0.0083,2.291,91.6037,✅,ca5ac2522e6801f4,2026-01-18T22:22:09.747089
388,111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.97,0.9733,0.9,0.0032,1.5921,91.1145,✅,1aad05484cbc4aac,2026-01-18T22:22:09.747944
389,110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9628,0.9984,0.9,0.0356,5.7893,94.0525,✅,1f0c9e0b78878f49,2026-01-18T22:22:09.749950
390,111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111,0.9895,0.9923,0.9,0.0028,1.5183,91.0628,✅,dcbf40808d13b74d,2026-01-18T22:22:09.751581
391,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111,0.9682,0.9684,0.9,0.0002,1.1806,90.8264,✅,cf670052a7e576b5,2026-01-18T22:22:09.756271
